address,balance,account,badges
0x4daa278b8f90b86fb70859051911003790f4de57,3,"{'address': '0x4daa278b8f90b86fb70859051911003790f4de57', 'names': {'ens': ''}}","[{'id': 'badges:45188470556786573749464336610353841509077924248450734844843999220595692672146', 'address': '0x4daa278b8f90b86fb70859051911003790f4de57', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:49457216282732291745194922129956726987255046013055289171422385044300418568550', 'address': '0x4daa278b8f90b86fb70859051911003790f4de57', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:60197532701205109118269261727163838879053738640574895335489158522575833461439', 'address': '0x4daa278b8f90b86fb70859051911003790f4de57', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x4f766bfd800e0ff3260635fdd5fe8cfb666828d1,2,"{'address': '0x4f766bfd800e0ff3260635fdd5fe8cfb666828d1', 'names': {'ens': ''}}","[{'id': 'badges:66994845512603852839647969821601124167509001020070760617785937618606676199863', 'address': '0x4f766bfd800e0ff3260635fdd5fe8cfb666828d1', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:79708774947406030716924201281422773676961838671161732670880740598451310327672', 'address': '0x4f766bfd800e0ff3260635fdd5fe8cfb666828d1', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x4fbfadf58cf32e7c616ed09d74318fe30c7071d4,5,"{'address': '0x4fbfadf58cf32e7c616ed09d74318fe30c7071d4', 'names': {'ens': 'acdevan.eth'}}","[{'id': 'badges:106439201162754304431721465495001370962368756537631348512361653825912811900773', 'address': '0x4fbfadf58cf32e7c616ed09d74318fe30c7071d4', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:112709968289049591674600771369433568835647740755576446644048209515704393591469', 'address': '0x4fbfadf58cf32e7c616ed09d74318fe30c7071d4', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:114519997028558078735354306555845159156292458105726282966182804379002664493057', 'address': '0x4fbfadf58cf32e7c616ed09d74318fe30c7071d4', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x4ff9371b4db3f0771e34f6cf4bd33312bc993e0a,5,"{'address': '0x4ff9371b4db3f0771e34f6cf4bd33312bc993e0a', 'names': {'ens': ''}}","[{'id': 'badges:108389824751453033571751964287159085129521569063102171652576120418140250757424', 'address': '0x4ff9371b4db3f0771e34f6cf4bd33312bc993e0a', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:42571836296803586042234464690018372675486594042323425573837754057292509914711', 'address': '0x4ff9371b4db3f0771e34f6cf4bd33312bc993e0a', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:69749618473631944490898605060307445643139687712731293680627475055183755133747', 'address': '0x4ff9371b4db3f0771e34f6cf4bd33312bc993e0a', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}]"
0x510bff1c21643f425526e7bf677c2bdcccb0b0b3,2,"{'address': '0x510bff1c21643f425526e7bf677c2bdcccb0b0b3', 'names': {'ens': ''}}","[{'id': 'badges:78509827595444566200438444623204846923235666617049317028610232249405243857512', 'address': '0x510bff1c21643f425526e7bf677c2bdcccb0b0b3', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:86897106718177527701097276744042410283950551506839541125687674316785452968995', 'address': '0x510bff1c21643f425526e7bf677c2bdcccb0b0b3', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x51bef0ecac2dbbbbeff5c39d02e4ac49995185f1,5,"{'address': '0x51bef0ecac2dbbbbeff5c39d02e4ac49995185f1', 'names': {'ens': ''}}","[{'id': 'badges:35077932590449875613641967079020037053886964151008259439700325559536216436520', 'address': '0x51bef0ecac2dbbbbeff5c39d02e4ac49995185f1', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:58840182761448208429041288590328823499182649125608866960764342674403387505348', 'address': '0x51bef0ecac2dbbbbeff5c39d02e4ac49995185f1', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:60106192059246224587547270701274805646601417246225888777551034140015316498338', 'address': '0x51bef0ecac2dbbbbeff5c39d02e4ac49995185f1', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x536299a4fcf0d1d492596c2c816fc20f3f7ec557,2,"{'address': '0x536299a4fcf0d1d492596c2c816fc20f3f7ec557', 'names': {'ens': '0xjustice.eth'}}","[{'id': 'badges:23106482121420776900303827413838006514060733472027560255174391390758864492436', 'address': '0x536299a4fcf0d1d492596c2c816fc20f3f7ec557', 'specUrn': 'ipfs://bafyreic2uvamuqqumtftooxgjvid2kftokekibrurnr24xhkdffgjrwfpu/metadata.json', 'image': 'ipfs://bafybeicdps3hncqda3tfp3r6angbg7vs5dkpr24bs3gxexyctmifkkxe2m/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 2 – 2023'}, {'id': 'badges:555320343243287086530371089674590742812019038230504158972921553306770866997', 'address': '0x536299a4fcf0d1d492596c2c816fc20f3f7ec557', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x538434a71701b5b834d7684b11e5cc5780cde21c,4,"{'address': '0x538434a71701b5b834d7684b11e5cc5780cde21c', 'names': {'ens': ''}}","[{'id': 'badges:114442882275242443494085818656769934468330135627488127861808269362245972237083', 'address': '0x538434a71701b5b834d7684b11e5cc5780cde21c', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:57328823672750778642537261104079604706760838332721527050833153820244544131411', 'address': '0x538434a71701b5b834d7684b11e5cc5780cde21c', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:74688511740686453763277377925351732613323781661267598059627284757065595023044', 'address': '0x538434a71701b5b834d7684b11e5cc5780cde21c', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}]"
0x552d30b79d6819a8ed7ae8bbb2a657c29a4d3841,2,"{'address': '0x552d30b79d6819a8ed7ae8bbb2a657c29a4d3841', 'names': {'ens': ''}}","[{'id': 'badges:64714613128481873281923125364829968121246591166662408536455706982508182181840', 'address': '0x552d30b79d6819a8ed7ae8bbb2a657c29a4d3841', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:78926702005091895112031158438988895440371680002901681482364709420158107162812', 'address': '0x552d30b79d6819a8ed7ae8bbb2a657c29a4d3841', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x560fbf887a1c98ae68ce71f018772d771d067781,5,"{'address': '0x560fbf887a1c98ae68ce71f018772d771d067781', 'names': {'ens': ''}}","[{'id': 'badges:108662236713387694949203632357326114002336228397335004037527478959679349901283', 'address': '0x560fbf887a1c98ae68ce71f018772d771d067781', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:56186883121653639746111104296346230106996884284397731721464770653969111738169', 'address': '0x560fbf887a1c98ae68ce71f018772d771d067781', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:6778276377206669914175403303474630911753006688760193160520815597020679574776', 'address': '0x560fbf887a1c98ae68ce71f018772d771d067781', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}]"
0x562f8727a58602a50f3839d67f3a401330ab27b6,1,"{'address': '0x562f8727a58602a50f3839d67f3a401330ab27b6', 'names': {'ens': 'jacobourar.eth'}}","[{'id': 'badges:38301191065335810261483769246304855528814903862798186667740954370716015545906', 'address': '0x562f8727a58602a50f3839d67f3a401330ab27b6', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x5658f4b362e95c0bc32d5ce0051457882db92ee5,5,"{'address': '0x5658f4b362e95c0bc32d5ce0051457882db92ee5', 'names': {'ens': ''}}","[{'id': 'badges:102114043356525681173206233959255891312276685942911532637311983259190685650866', 'address': '0x5658f4b362e95c0bc32d5ce0051457882db92ee5', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:28249951639396269194101387270512845283721757962286930646772815835934436934645', 'address': '0x5658f4b362e95c0bc32d5ce0051457882db92ee5', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:56765470295615679548598419611253722173726732367866998323367248816476525621861', 'address': '0x5658f4b362e95c0bc32d5ce0051457882db92ee5', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x578be284ba9d6f443fa070c5f9937a6554aab1a1,1,"{'address': '0x578be284ba9d6f443fa070c5f9937a6554aab1a1', 'names': {'ens': ''}}","[{'id': 'badges:104952183147665154114344764101676511763941709683450457712696083210716904407836', 'address': '0x578be284ba9d6f443fa070c5f9937a6554aab1a1', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x579955b31fbdbff16a9760d5f5e869ba36431e2d,4,"{'address': '0x579955b31fbdbff16a9760d5f5e869ba36431e2d', 'names': {'ens': ''}}","[{'id': 'badges:14127191749455181340574405402385956067063873204300682519284363948647590400877', 'address': '0x579955b31fbdbff16a9760d5f5e869ba36431e2d', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:38819917528859883814736869525013886898317979383821166050035538112168160016065', 'address': '0x579955b31fbdbff16a9760d5f5e869ba36431e2d', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:4546876907237226470759012037431913671460754851351963550280998562837600567313', 'address': '0x579955b31fbdbff16a9760d5f5e869ba36431e2d', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x58ba947570d2f9b79882c444170a30827000b33a,5,"{'address': '0x58ba947570d2f9b79882c444170a30827000b33a', 'names': {'ens': ''}}","[{'id': 'badges:111725614207165779684370183595560390965208004676467900678097344780643800286866', 'address': '0x58ba947570d2f9b79882c444170a30827000b33a', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:23367944378826843642235297270519304021245685972641621260840208738700864719720', 'address': '0x58ba947570d2f9b79882c444170a30827000b33a', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:38501304559018552743140975817207988082409916949836367132315069023719576484923', 'address': '0x58ba947570d2f9b79882c444170a30827000b33a', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}]"
0x59e147ec5bb417745356a1e2d9433f3a07d74419,2,"{'address': '0x59e147ec5bb417745356a1e2d9433f3a07d74419', 'names': {'ens': 'cryptomorales.eth'}}","[{'id': 'badges:7862516401625828363417614533273787423689642111223017299030569533631300729674', 'address': '0x59e147ec5bb417745356a1e2d9433f3a07d74419', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:95552917266343180035591993627103231413762694822107098400439325312462063305186', 'address': '0x59e147ec5bb417745356a1e2d9433f3a07d74419', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x5d3a0084dcb4cbd7abccfd4cff5f3280d253a8a2,1,"{'address': '0x5d3a0084dcb4cbd7abccfd4cff5f3280d253a8a2', 'names': {'ens': ''}}","[{'id': 'badges:2480445388026645045878621470894483958094434601067423212637383597562123021300', 'address': '0x5d3a0084dcb4cbd7abccfd4cff5f3280d253a8a2', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x5dba530a4f06fbce2865baa35e5ffbb37ad3fd5a,1,"{'address': '0x5dba530a4f06fbce2865baa35e5ffbb37ad3fd5a', 'names': {'ens': ''}}","[{'id': 'badges:113548510755396650843440737926358695711297566077662421754431274820730520769877', 'address': '0x5dba530a4f06fbce2865baa35e5ffbb37ad3fd5a', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x5f2e410e0d06e2dd8d3867e6eb5a0dd660cbec01,2,"{'address': '0x5f2e410e0d06e2dd8d3867e6eb5a0dd660cbec01', 'names': {'ens': ''}}","[{'id': 'badges:11513794373406742220805413586591298493755895326643583938354837327118351912284', 'address': '0x5f2e410e0d06e2dd8d3867e6eb5a0dd660cbec01', 'specUrn': 'ipfs://bafyreic2uvamuqqumtftooxgjvid2kftokekibrurnr24xhkdffgjrwfpu/metadata.json', 'image': 'ipfs://bafybeicdps3hncqda3tfp3r6angbg7vs5dkpr24bs3gxexyctmifkkxe2m/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 2 – 2023'}, {'id': 'badges:51206885960139736008106937493920943910798762610976334006409743933156988080454', 'address': '0x5f2e410e0d06e2dd8d3867e6eb5a0dd660cbec01', 'specUrn': 'ipfs://bafyreigk4tprcxlma64rbhw4ohcxqqpjcqsa5ab2lt4jrvyxsld7paddwu/metadata.json', 'image': 'ipfs://bafybeiaql3qjx6d4gcpm4xwbmk2ytf6lcexhg22yugneyc5twvhmn2wd5u/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 2 – 2023'}]"
0x5f44368f3f33938cb9c832184ae286657273025d,1,"{'address': '0x5f44368f3f33938cb9c832184ae286657273025d', 'names': {'ens': ''}}","[{'id': 'badges:90506583491851993914901051168171683298516079712371075635523345138364732075264', 'address': '0x5f44368f3f33938cb9c832184ae286657273025d', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x6100c2ec0b1a0800dd246a7c6a922c21252be392,5,"{'address': '0x6100c2ec0b1a0800dd246a7c6a922c21252be392', 'names': {'ens': ''}}","[{'id': 'badges:37931020433238243964554843732958654948431757184950357367991006259361411283628', 'address': '0x6100c2ec0b1a0800dd246a7c6a922c21252be392', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:71903297798203151687334821968290748830132219886244432403628453086173616941057', 'address': '0x6100c2ec0b1a0800dd246a7c6a922c21252be392', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:87738246766972708394441312684104742446420103785267500613865936137082978477207', 'address': '0x6100c2ec0b1a0800dd246a7c6a922c21252be392', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}]"
